rain,grid_pos,pit_count,final,compound_0,lap_0,compound_1,lap_1,compound_2,lap_2,compound_3,lap_3,compound_4,lap_4,compound_5,lap_5,VER,TSU,ZHO,FIT,GAS,GRO,PER,MSC,NOR,SAI,LAT,MAZ,DEV,RUS,UNKNOWN,HUL,ALB,KUB,KVY,GIO,BOT,RAI,VET,OCO,MAG,LEC,HAM,ALO,RIC,AIT,STR,silverstone,bahrain,spa_francorchamps,zandvoort,istanbul,le_castellet,so_paulo,nrburgring,spielberg,montral,imola,suzuka,barcelona,mugello,portimo,mexico_city,melbourne,baku,marina_bay,lusail,yas_island,monza,hockenheim,singapore,austin,monaco,sochi,miami,jeddah,shanghai,sakhir,budapest,spain,monte_carlo
0,15,2,10.0,MEDIUM,1,HARD,28,null,null,null,null,null,null,null,null,0.0007006051661166081,0.00044920889261256637,0.0004468736348245298,0.00033121315986493126,0.0005399185843521673,0.0008658459768258814,0.0008378394601291958,0.0002534406004065629,0.0003626578133900307,0.0006255247234100763,0.000570473452058449,0.0005272098630949572,0.00042111417983921415,0.0003336010056955108,0.0006443216633615509,0.0006923075107514797,0.0007142532235315147,0.0006558636328051566,0.00021505449412271828,0.00056710573767581,0.0005709736057851339,0.0009717671623410717,1.0003650489522233,0.0002528602239439609,0.0004963111888832832,0.000853297851636696,0.0004516567111651414,0.0003502370285574655,0.0009405850106637431,0.0005482451616205546,0.0003482505861687256,0.00035496133388385323,0.0002707293481589833,0.0007496432218294681,0.0008407940363192735,0.00030777988611104234,0.0004586423122417209,0.0005588545143851716,0.0006081262571505072,0.00027471005897541445,0.000982383547637201,0.00044218429374543843,0.0008254109343632974,0.0006511479562090821,9.027910725454713e-05,1.0003602560881046,0.00020984101433090018,0.0005569606393928554,0.0005419960097067791,0.0007237563372651352,0.00022998313798039882,0.0005527530886340092,0.0005498968220019722,0.00037540566564163636,0.000311664266519562,0.0006232133244654276,0.0003673360543944024,0.0006891079175021015,0.0007733930931642738,0.0004986211252862323,0.000739520538224192,0.0007672751823337333,8.051795440926024e-05,0.0007675683759136022,0.000756565972641721
0,4,3,2.0,SOFT,1,MEDIUM,13,SOFT,40,null,null,null,null,null,null,0.00019688683166754772,0.0008360812052381076,0.000368323313937166,0.00037662052168925477,0.0008400472042960847,0.0006523182301680632,0.0008055168213503988,0.00045588080849569556,9.558450988928102e-05,0.0004704907590161883,0.0005189730020610578,0.0008782399795710934,0.0007578454603877254,0.0004629961171567163,0.0009710894926765912,0.0007553626851835839,0.0008377768723738989,0.0004172232528457764,0.0003260024627641498,0.00040165425721231404,1.0009954758652428,0.000813386361996495,0.0003153350242597859,0.0002255213592584675,5.623795738655701e-05,2.060529725663296e-05,0.0002477290114684747,0.0006932563470491382,0.0007967876287701989,0.0009861467351969795,0.0006985250021479782,0.000343393600275373,0.00026165103323608273,2.488297600155731e-05,0.0007051398215924706,0.0002985211320684705,0.0002246982511667741,0.00011988617988502881,0.0009494986593300776,0.0007699083961760826,0.0006427669527841432,0.0005345811748136191,0.0006905960018665114,0.00023944006938069796,0.00021392422612239736,0.0005860641615059497,0.0002384780818019099,1.2053680845118708e-05,3.183202561172549e-05,1.4561534622962168e-06,0.0002799417213563623,0.0006269784977290844,0.0008001656769018496,0.0005631640149552367,0.0007454042069411093,0.0006374984153581068,0.0006899046908626803,0.0002995914431656145,0.0009355321784576164,0.0009136467739865398,0.0001774250508906644,1.000716824264758,0.0009059018802296427,0.0006487300288671782,0.00015602624023990298
0,6,3,16.0,SOFT,1,MEDIUM,2,SOFT,32,null,null,null,null,null,null,0.0005182300790809817,0.0009442884970396251,0.00014433976115087822,0.0005637547365938831,0.0005322447073365245,0.000881856530326914,0.00017438874084280874,0.00025969714428249614,0.0007037893080567882,0.0007480474191324553,0.000950707094317674,0.0009848038931437647,0.0009651664218350062,0.000661841858415538,3.510385422557105e-05,0.00038836874160695,0.0007978489782512803,0.0001741276898208429,0.0007532889968801842,0.00020862562098197113,0.00046389642577086186,1.0006188837550303,0.0009022796667123828,0.0003069136466916836,0.0001273309312697044,0.0002513198002970557,0.0007767755410786734,0.0005482240178975434,0.00046546849224584106,0.0008917169189737586,0.0006928469623834478,0.0008787414800763032,0.0004264060222438857,1.000761904259179,0.0005416013055336465,0.0002471140315355738,6.259139351545295e-05,9.78683803035616e-05,0.0009720242236010993,0.0007079141429363424,0.0007198828431619468,0.0002153938608799304,0.0009627982415975213,0.0009791661562731173,0.0004943736641041123,0.00046882589449387336,0.00041442000564556326,0.00019203954843873916,0.00013473794527608718,0.0003104713005679297,0.00030845175217038734,0.0007424033393012131,0.0005326648778150574,0.0009044857968192447,6.22839046741599e-05,0.00036902417943034837,0.0007606302080162111,0.0002382601899717649,0.00022500636997768253,0.0002233026034494082,0.0009092922725048604,0.0007931388949699857,0.000573913748129064,0.0009403799525175084,0.0003248372725057993
0,10,3,10.0,MEDIUM,1,HARD,35,SOFT,37,null,null,null,null,null,null,0.0007109016307288057,4.927891027126563e-05,7.613103798765796e-05,0.0007476314012612465,0.0005292249833127634,2.6614825882635195e-05,0.0006162754289813808,0.0006745082549281076,0.00017776286246996053,0.0005857685028550368,0.0009994462599767027,0.0009608571052910212,0.00010860950210203024,0.0006329082239498283,0.0005190763187884872,0.0006733117487087096,0.0003315757286094071,0.000340222385326168,6.288301501180227e-05,1.000188573057632,0.000272024686070088,0.0008168850214571505,0.000755313639381018,0.0005564868557381834,0.00038262079856564847,0.00021903628178929647,0.0007655234430424427,0.00044884557225710684,0.000420675225010527,0.00017698150410839142,0.00021360613484850644,0.0007430378077169484,0.0009399454055736677,0.00030058304224311037,0.000958218796446015,0.0009848127229110594,0.00019303159365249422,0.00028485163004438496,0.00028624920733582004,0.0002361329873256106,0.0005005625121959372,0.0009275652273980867,0.0009417350409690325,0.00032258553952593084,0.0002813457982268287,0.0006251630174495602,0.000558790043312073,0.0002460279008833388,0.0008134525137862054,0.0009224003399913287,0.0007770235596489168,0.0001140615637226361,9.639749827333888e-05,0.00040850213014277057,1.0008919586376015,0.0008497389791965723,0.0005769209870012611,0.0009942906941887955,0.00015662331019951592,0.0008523709612612143,0.0008788897545899172,0.0009101775444983343,0.0005457133377856546,0.0009757527286033446,0.0008542344419834281
0,12,2,11.0,MEDIUM,1,HARD,27,null,null,null,null,null,null,null,null,0.0006652209041506439,0.0005558275427243269,0.000329208291095795,0.0008205978627213455,0.0005998824384481761,0.0007178989092949954,0.0001228779799030265,0.00014396691199507772,6.175050424944761e-05,0.0004147646610964667,0.0007013237809679838,0.000477959236576062,0.00039215919312915183,0.0006997023315959468,4.4152535599186415e-05,0.0008664698437587056,0.0006514593141551145,0.0007992371541961625,0.0008096388583475973,1.0006827599996435,0.00027991576754445946,0.0004844034418105876,0.00048399117368503643,0.00017814079850503317,0.0009034266376496163,0.0005186076087908089,0.00017234795221352417,0.0002889785493628372,0.000805033105385024,0.0006110763359128726,0.00035698396565655256,0.0007157963364068491,1.48425730915569e-06,0.000984207177271669,0.0008407414231464956,0.0003067403835009017,7.658873896298923e-05,0.0007600955897055354,0.0008398510417089093,0.0005962240954775817,0.0003405326564545904,0.00047171737382159116,0.0004582335514930921,0.0003982799637304875,0.0009200847292293892,0.0007834456076612392,0.0007613093187871123,0.0005423697089371502,0.0006969516967399367,0.0006899298399613448,0.00045026216909047355,0.0004028148326335005,0.0009518106870072494,0.0001733693493044216,0.00033106312018395733,1.000137071156885,0.000255730181182917,0.0001676133392939375,0.0008695344462020758,0.0008488731243869716,0.0005371391732625028,0.0004233844905732287,0.00021268363886119658,0.0009604310905298671,0.00021700742613456637
0,5,2,7.0,MEDIUM,1,HARD,19,null,null,null,null,null,null,null,null,0.0008750749309821873,0.0004946370552608248,0.00078570823993239,0.0004788453577994473,5.403239975240148e-05,0.0007900169350862583,0.0008557587282518666,0.00036220061311342176,1.0007564953804644,0.00029502797227164124,0.0002426581766645177,0.0007671328808030566,0.0002495380139471124,0.0005572215446093031,0.00011773085339028366,0.0002663955104719468,0.00012477775706234629,1.4492121520935597e-05,3.6937642065533515e-05,0.0008046567705106394,0.0006991370504289999,0.0003968099845779888,0.00030761145157552194,9.493406542040394e-05,0.0008226719477083071,0.0006998867436357829,0.00021775832095059178,2.760592748566504e-05,0.0007753183914448598,0.00037764508736258306,0.0004510407087946393,0.00026657506199251156,0.0005389403843912597,0.0006787803887495389,0.0003346997919609526,0.0002355713683541799,1.0005916823341396,0.0006254600508776586,0.0008698145650805864,0.000651273081405861,0.0009916252210374074,0.00018735324682361875,0.0007710336985630793,0.0005702872889507652,0.0005128647419404544,0.00010577757891426875,0.0006037922755764573,0.000725190196058051,6.257379220074633e-05,0.0008301595651669521,9.722397023580454e-05,0.00048481238007750115,0.0005898300741014328,0.0008097151157281291,5.4109735185290385e-05,0.0007541626046915129,0.0009023255466297035,0.0002127376852182733,0.0005544402430803356,0.00048170848328903435,0.0002552522770105884,0.00047144454444520323,0.000932622786869353,0.0001053901032974932,0.0003184249896374407
0,19,2,17.0,MEDIUM,1,HARD,33,null,null,null,null,null,null,null,null,0.0006080280605065679,0.0007564079600712928,0.00011216680778350085,0.0008371594816418406,0.00035635848229486033,0.0004193490226357414,0.0003032174529640784,1.0007062025748557,0.00019668567394390214,0.000388549279150036,0.0004310300255162707,0.0005999873124601133,0.0009222633928509065,0.0007974268784919333,0.00043338513287669077,0.0003059707167510428,0.0003876702514130177,0.00040092791319000043,0.0009676064576061704,9.907548269416377e-05,0.00045539799096941294,0.0007127383642086725,0.0005211749701578966,0.0008520956666089639,0.0005074108763108552,0.00048067942202079296,0.000547859514400679,0.0009663538961862503,4.03235958574053e-05,0.00035245568607584934,0.0008574908280680831,9.041853064111116e-05,0.00035049780728248626,0.0002289358375705427,0.0006491625298215805,0.0006780918417359509,0.0009027745942754363,0.00025421718090453793,0.0006960695466813557,0.0006071318932370371,0.0004496084677686757,5.154456494984738e-05,0.0007888515079818566,0.00042781344289276357,0.00027203963903535156,1.000280937609248,0.0007293697073823037,0.00013671523073961888,0.00011843339602858128,0.0009470515784304477,0.0008330593965003486,0.00098018947994495,0.0007373518532622518,0.0002666744455190949,0.0006496019160408114,0.00023431105316456825,0.0009992311217609342,0.0006674858843228314,0.0007322020812621724,0.00031658279845882487,0.0003211621586004997,0.00020941056810359416,0.0008584957203963589,0.0005482820600700249,0.0006273500633890487
0,5,2,3.0,MEDIUM,1,HARD,28,null,null,null,null,null,null,null,null,0.0009340654462868346,0.0008678540071760518,0.0006420001351506814,0.0005499683574488631,0.0002242639360949672,0.00010267363252383665,0.00029474680931476405,0.00026749012939180126,0.0009872858020350797,0.0004243859648554842,0.00015402546428707964,0.0008808340591158352,0.0008659629949135016,0.0006953852586366914,0.0006812270655852987,0.0009657880185927999,0.0002465932625648918,1.8733639761791766e-05,0.00046884513354231107,0.0005939752128123828,1.000560849777847,0.0005916238014334519,0.000834627324120013,0.0008058106486632656,0.0004862828634871974,3.877124272436328e-05,0.0001539962101839294,1.0814131873488231e-05,0.000839584672666636,0.0006399836397184463,9.58506444541185e-05,0.00023580074369447678,0.0009488974239389633,9.234131471817908e-05,0.000715446867880554,0.0009392973358662116,0.0003834434705444046,0.0006476697725828524,0.0008894977052026909,1.0008637966194278,0.00010796707413795892,0.00019454392882273163,0.00018166387710246822,0.00010859890279987905,0.0008255905079979461,0.00082091776274973,7.510084411946005e-05,0.0006079520382350625,0.0001565395325820873,3.728348161867101e-05,0.0009070407072751077,0.0002555383349392497,0.0003706041536346577,0.0007537290065248541,0.0008777726087568849,0.00010546953198557608,0.0007790475227007706,0.0004977774066315463,0.0001005274327761796,0.0009629159554978188,0.0006025909631898157,9.512035066335923e-05,0.00028302998807435873,0.0005134055401417058,0.00024283370252631698
0,15,3,15.0,MEDIUM,1,HARD,22,MEDIUM,42,null,null,null,null,null,null,3.793885746570025e-05,0.00014092173043384293,0.0001935686206927446,0.0006138954775894823,0.00010124806761775584,0.00048209698170064254,0.0006204383519313533,1.000389030081342,0.0008308623598898792,0.000913011097862381,0.0007699127870998817,0.00041790331237783797,5.5133696329736746e-05,0.00093356366818507,0.0004628820724496524,0.0005873255946878663,0.00014409025485853077,0.0004906116679177878,0.0009375078909864013,0.000584201932390957,0.0005585657580496273,0.0005306586832556437,0.0003813735413194589,0.0001074844117244379,0.0005279138783023648,0.0007265132832159201,7.158531754541031e-05,0.0006477332535455552,0.00020986655874244585,0.0009627724409714335,0.00023143972100297583,0.0001678955525410415,0.00018860502667900934,4.346169762144958e-05,0.0004886267158640052,0.0007505350669420049,0.00021570093532162892,0.000831767421088905,0.0009897460696148249,0.00030674104972192116,0.0007985848768430764,0.0005776001963116519,0.0008493423963051857,0.0005475268666805239,0.000972502411769071,0.0007450573723878237,0.000597351266069876,0.0009673526512216548,0.0008197381446815774,5.847171591003553e-05,0.0004447262063308638,0.0001721488443811756,0.0007931304065943764,0.00036710580788132727,0.0006747943701848838,0.00021440715760319794,0.0006425730399481246,0.0008754717732684762,0.000637992169220889,0.0008517249615800556,0.000744321212328646,0.000255274786883776,1.0006454664780275,0.00096522993274678,0.000661736793776213
0,8,2,10.0,SOFT,1,HARD,19,null,null,null,null,null,null,null,null,0.00032038029238902797,0.0001602649139528496,3.587001374394583e-05,0.0006523196639922969,0.0008429568745815598,0.0002532531388536374,1.0009161310650332,0.0007527793590813488,0.0005529721891185364,7.317864865501112e-05,0.0005556826406316205,0.0004685406905815571,0.0009234575715693001,0.0009874246101793053,0.0005525459895191106,0.0008188173632603951,0.0007415611876223669,0.00013394377656703537,0.00022818923932930836,5.5234958043991475e-06,0.0003155034360216015,0.0008851719957021748,0.0009193182381709748,0.0009184857765241883,8.00681721629195e-05,0.0009994319746307943,0.0007978389948578263,1.5649234431308058e-05,0.0008075907470779289,0.0007418219897306982,0.0007128723468445837,0.0003215454686008713,0.0008593310299953929,1.0001823503747953,0.0001288340614584872,0.00020302043482426857,0.0009388668920108218,0.0004420277329786185,0.00016546862088340252,0.0008817547634863395,0.00040615171926670825,0.00011202250631377031,0.0008058858909558708,0.0009358142103604323,0.0001384575937275998,0.0007505125522437067,0.00019515020199982624,0.000250712204300116,0.0005997524965464581,0.000985580775824494,0.00041124536987654836,9.020305289306851e-05,0.0007980757705130636,0.00041368636036613285,0.00026020820601923666,0.00016646507460970928,9.538446934844369e-05,7.645856340606561e-05,0.0003987141212744445,0.00033277913969729345,0.0005932686594327065,4.3233663822605186e-05,0.00018808097068507258,5.55354432081806e-05,3.901907936988103e-05
0,17,1,18.0,MEDIUM,1,null,null,null,null,null,null,null,null,null,null,0.0009343491380478227,0.0008943680816666796,0.0005150568788393643,0.00044242064250463707,4.5303074486013896e-06,0.00033891625881044007,0.0005030362057574324,0.000547111895461228,0.0003132953439539874,0.00015513640235990456,0.0008595422269395828,9.099647371725994e-05,0.0002738849210407919,1.00030601026095,0.0007436456103470183,3.688940238226268e-05,0.0009411194131224491,0.0004547632659812656,0.00014658232821741736,0.00038442443882274357,0.0004705168948307643,0.0006066115598946797,0.000669049987668843,0.00046746275567878894,0.0006867371573480123,0.0007596777569612598,0.0002206574829277357,0.0007226752203741341,0.0002869312174243717,0.0007501331096757733,0.0009635454943633272,0.000579660678503943,5.910916921124054e-05,4.699228718912174e-05,0.0004773181796540642,0.0005878658667522876,0.0002127972601518625,4.873342538768e-05,9.922952286168374e-05,0.0007599288943260799,0.00030032086712867444,0.000105063095359059,0.000446209555074515,3.9987204012605585e-05,0.0003979558989503781,0.0009543880865021968,0.0004915882809688134,0.0005734010077471132,0.0009527126628333485,0.00082341234445499,2.9904088899167735e-05,1.0004847578134048,5.169905420445653e-05,0.0005458876824697514,0.0007918022388417665,0.0008697460401534344,0.0005123997692920362,0.0004084152054540684,8.869471829824449e-06,0.0009960689251171443,0.0008680304482095493,0.0008262956858110633,0.0006925395433402527,0.00022510644131990942,0.0009131064408902862
0,18,3,17.0,MEDIUM,1,HARD,17,SOFT,51,null,null,null,null,null,null,9.861489565029369e-05,0.0009718980945876088,0.0007000304010172988,0.0009044534301282471,0.00038036770214173256,0.0001214079485749069,0.0005275110632527384,0.00028993392932203933,0.0003810717732192479,0.00017874319480822476,0.0003663753600342722,0.000780697507009117,0.00025254906174783967,0.00045864040974152355,0.0006272267143124291,0.0007782029303886735,5.6217023920119514e-05,0.0004742428235662397,0.0006114255015856663,0.0009841215981711386,0.00011224665874581496,0.0006699810413503591,0.00018655618084144031,0.0008532539688534328,0.0006823362693445812,0.0008370167893591897,4.746476454290161e-05,0.00012465049063085432,0.0001815855686278346,0.0007737636129708865,1.0009009336344301,0.0009918632514515633,0.0006362859329878322,0.0009676653751826146,0.0002393726488399658,0.00030729784351312604,0.00082593069055549,0.0005953952379362352,0.0006836403466964127,0.0004085035671645537,0.0008878689886134343,0.0007921800155315668,0.0009497893299543624,0.0008549810804159614,0.000264401513828197,0.0004909953911661146,0.00021985423266841197,0.0001838168553815184,0.00040133039763581813,0.0008505676697812414,0.000570775878781464,0.00023040832295081115,0.000839221866394015,0.00045973289735792557,0.00017785067979500223,0.00028980333864881634,0.0004101836569674868,0.00014743822793217553,0.0009966172194388627,0.0008155421457323169,0.00016972154806599226,0.000348429297736357,1.0003134441950725,0.00064151385397518,0.00037438833234685454
0,9,2,9.0,MEDIUM,1,HARD,20,null,null,null,null,null,null,null,null,0.0002200641775152047,0.0007035195728334266,0.0007529748424620485,0.000387799381853695,0.00011431957612290089,0.00014707590508087275,0.0009731639889896782,0.0007437855315560795,0.0005149195439516249,0.00015123557653607767,0.000236529006257033,0.0008778583518757354,0.0005921259977999921,0.0008569211486298875,0.00038265716335886567,0.0001894327195927974,0.0004071082096335695,0.0004071645863812521,8.534633004051062e-05,0.0006878720083747721,0.0001229264773212476,0.0001615819803659122,0.0005093859599518271,1.000677159325093,0.00038820955734717946,0.0002627737706211677,0.0004910634972264467,6.0966226896242204e-05,0.00040472971818985784,0.0007889379407527814,0.0003609541727080447,1.0000623806517117,0.0007631962195607646,0.00014516566372724937,0.0008176570883100661,0.00048455389482434064,0.0008457297038015518,0.0006119333784501453,0.0007530960314061076,0.0002896948369781164,0.00021263301140006096,0.0005027666761798461,0.0006217907415225111,0.00013973181870746842,0.0003716800010838708,5.9383353206565846e-05,3.525975927759417e-05,0.0009154349978287357,0.000315010469335531,0.0008245593972989778,2.7228555714420845e-05,0.0004082735206757604,0.0004864852851442454,0.0008370630159501173,0.0007272222599220646,0.0001552148079654948,0.0002466278197474989,0.0007073814499561697,9.280215078619725e-05,0.00010961091030682379,0.0008902233828277039,0.0007047925786593229,0.00017497505942707493,0.0004898803870993382,0.0008986385447747603
0,3,2,nan,MEDIUM,1,HARD,19,null,null,null,null,null,null,null,null,1.0000920919004144,7.72722983073788e-05,0.00023277993518132977,0.000601731398368359,0.0006161128176382333,0.0004374940063533166,0.0003476926041908478,0.0007068330681618745,0.0005748640176904003,0.00010473952659917507,0.0009914743109186628,0.0007019534266517001,0.0006837330569476583,0.0001338840596906663,0.0006679622969519942,0.00043328909916400584,0.0007845620882675526,0.0009062685164381236,0.0003941240138963149,0.0009059081234863929,0.000706776002398167,0.0005500318231656557,0.0009802543066766624,0.0004832664434434177,9.767548678862004e-05,0.0001983916354566332,0.0009358392457370255,0.0004508908780598511,0.0009115317779844626,0.00046262896923475927,0.0009827765971263665,2.3260581176215322e-05,0.00019480733863633614,0.0006435626443973967,0.00035726939716011953,0.0005764716558307035,1.2511856291105184e-05,0.00016683806453395055,0.0009989039557381635,0.000457911583067651,0.0007733608718875979,1.0009434127195296,0.00035645054706541046,0.00021791938305473345,0.0006377334986020777,0.00047800189338312516,0.0009761203600500885,0.0005295332793660895,0.00031307230702568966,3.2938584935286116e-05,0.0008471554548878259,0.0008861172627959034,0.0008291501329816288,0.0007374604698458736,0.0003171636121865522,0.0006450211026111347,0.0007573908275405461,0.00024250292042209343,0.0005059965665130357,0.00024362214690542316,0.000639643627826364,0.0004967276622955605,0.0006985115313126973,0.0009562068041142132,0.00028092626887883497
0,12,2,11.0,MEDIUM,1,HARD,17,null,null,null,null,null,null,null,null,0.00031289270101261314,0.0006268194040844021,1.00037640870671,8.450995314861398e-05,0.000773019451056592,0.000690056578382271,0.0006827982932509589,0.0009378548777353378,1.378837490665663e-05,0.0008579002138497269,0.0007182102966022873,0.00045382548613851647,0.00037864607485678636,0.0006563983828557384,0.0004418157813541507,0.0009351829996496773,2.0867524885740065e-05,0.0003188830699695242,0.00023213713480931287,0.0008162095637760529,0.0008106839346938195,0.0006625767973167152,0.0005096967259589822,0.0005911960251452187,0.0001422804407360222,0.00021220294199924728,0.00023574620250833977,0.0006990055146569252,2.7627104759157863e-05,0.0002529198316289705,0.0008795393924578616,0.00028929608406781714,0.0007148122726331136,0.0004065657090916025,0.0007064072232079432,0.0009898350291211388,0.0008744375801956777,0.0003975248600581692,0.0007111972606803535,0.0008871112538312514,0.00023852765001317687,0.0006224826379160074,0.0008823419581848753,0.0003728870355607798,0.00012366818677148173,0.0006936022414660988,0.000997643832094747,0.0008817853578109952,0.00039869481635256264,0.00016233944680392587,0.0003349599432142656,0.00022993310631862484,0.0009952008713166906,0.0008384230432919624,0.00025281858399004884,0.0006965849279376723,0.0009209970027105752,0.0004106991735451431,0.0007772994745183472,1.0001696926016024,0.00046486929231079674,0.0006679307248242617,0.0006180160995619491,3.0611757360921145e-05,0.0004767677223671278
0,15,3,12.0,MEDIUM,1,HARD,12,None,43,null,null,null,null,null,null,0.000559865580745932,0.0003534127233492015,0.0008144201141647102,0.0006296438136074533,0.00017173981815835272,0.0008919819775900543,0.0008184407061159243,0.0005840438088834904,1.6894626764164313e-05,0.00010310211484909881,0.0006572920582622307,0.00014017090268022748,0.0008402114314094495,7.215966205060875e-05,0.0006770760630085548,0.0003086652966591249,1.0007187120144974,0.000501981349872617,0.0009147801981560437,0.0008593281481351273,0.0004935362014158062,4.91686407047861e-05,0.00020540811435285024,0.00029237492654579287,0.0008489416730276311,0.000839152019295698,0.00017057499835123623,0.0005077245041684033,0.0004974047269811744,0.0005097280695339939,0.0005959215500081916,0.0006784700421263882,0.0007318328782264949,0.00047839123504736237,0.000871701782458025,0.0009955258716326369,0.0005647393459057918,0.0004851565280365953,0.0007403834061793209,1.000839876675441,0.0001296055276441298,0.00022530061634007837,0.0007683347217151368,0.0007289601464662728,0.0008926366287432554,0.0008344075487716115,0.0005109845595293371,0.0007837052580739223,3.665529272937984e-05,0.0003299413356065513,0.0006799425376933951,0.0007521125626732325,0.0001049019316935037,0.00044786403957897515,0.0004886564537537286,0.0006892281478336689,0.0008821913848559102,0.0005295582781019442,0.0006733964442156473,0.0007911005325285229,0.0008208279595202295,0.0006930264560166725,0.0005895091212770028,0.00025665606069654156,0.00040387895291503094
0,4,2,7.0,MEDIUM,1,HARD,11,null,null,null,null,null,null,null,null,0.0009863600318469356,0.0009746131633613318,0.0007574948977870978,0.00028414924703874225,1.8978704968183435e-05,8.39486722244247e-05,0.0005956459441601473,0.0006404117122012432,0.0005702850107099678,0.0007800371465545854,0.0003803279553986326,0.00040938294785520634,0.0002900077556561569,0.0007532400992326882,0.0008713751861423755,0.0005926539431190132,9.460476322561451e-05,0.0004412024801369804,0.00013535563911696146,0.0006345799444459177,8.03523774634789e-05,0.00014310272131841018,8.11412615024083e-05,0.0008586022957275334,0.0008618748950379194,1.000662325663891,0.0003848275634966696,0.0005341227990139659,0.0008934957209907474,0.0007769318707752358,0.0009699051375536806,0.00046322176241374205,9.811084579608654e-05,0.00021615319754028406,0.0006845641171808772,0.0008739346067960804,0.0002775238029745738,0.0009553726203019709,0.0006310153058746228,0.0009550386439061194,0.00011538588685888695,0.0006542641563106256,0.0007095268020095209,0.0008632523166144599,0.0005425969822138732,0.0009428955045388854,0.0006591033099078731,0.000411708567902463,0.0006860380883808568,0.0004832704614904769,0.0001423675063653821,9.87437452102753e-05,0.0006291422016175785,0.00016319027171726486,0.0006396300756099926,0.00033377016753311027,0.0004627507301413635,0.00014898809046297158,0.000607029968615087,1.0002162576473135,6.180135319444724e-06,0.00047453503512383846,0.00023566292129454858,0.000127538486997262,0.0008791191394996911
0,9,2,5.0,SOFT,1,MEDIUM,29,null,null,null,null,null,null,null,null,0.0007135115616849444,0.0005588234818071944,0.00015563184612476922,0.0004945946677681085,1.0008136951934046,0.0006167319983303007,0.0007755920875496172,0.0009610728777568064,0.000836723009922985,0.0009138917874491769,0.0004939122217001299,0.0009159393263258452,0.000869234481396677,0.0007669302460957746,0.00022790950370073004,0.0009386119367081941,0.0009407765119343309,0.0009251220382768859,0.00015701800038867998,0.0006055953452000052,0.0008644131165887267,0.0009182618612921322,0.00020931186976713578,0.000889346626753752,0.00031745966535266345,0.0006507971915664954,0.00022704164354408462,0.0009967465316067532,0.000524626754794854,0.0004628342534681886,0.0006294702257281343,0.0005231382338915377,0.0006368620912945597,0.00031255247845999055,0.00015793301018130946,0.0005741897440091614,0.0007416358603410096,0.0007540115056441754,0.0006432624859569172,0.00033563642409210946,0.0006402544608314681,0.00046217458039795613,0.0006250931989946897,0.0004938074051594152,0.00024702496423828344,1.000318066427944,0.000578217123665833,0.0008879162235982872,0.0009567817340751083,0.0007152489994672491,0.0001511764023808533,0.0005615837652708138,0.0007302007016106668,0.0007339338061272585,0.0006503750886763024,0.0007966128969930741,0.0007296781582948119,0.0004587304871455201,0.0005190117574189864,0.0001063170095774082,0.0003110316604871518,0.0008786607061014827,0.0005982101389292993,0.000654738838759922,0.000982831821501558
0,10,1,17.0,SOFT,1,null,null,null,null,null,null,null,null,null,null,0.00011171952685538833,0.00026947981774277794,0.000517403459339915,0.0003907127828930177,0.0008565682559682076,0.0007721796524438274,0.0002045431929518513,0.0006953765781961268,0.0005713500050492945,0.00013379328717494566,0.0004784664826618137,0.0008164487422098774,0.0007334321708946431,0.000702336727457189,0.0004909432409333605,0.0002611362439741665,0.0006756996227070985,5.840383042375197e-05,0.0002330209846021879,0.0005434554340436501,0.0009833616129535114,0.000601523535716866,0.0007299147918135804,4.649749186989605e-05,6.112960146587831e-05,0.00015851170010173487,0.00026881825712342557,0.00027668164386597624,1.0004923839730595,0.0002404334929082007,0.0006278989049536385,0.0009113299538927692,0.00035827097041747326,0.00048035680293994775,0.0009095638038048158,0.0006769999709249085,0.0007939736802715779,2.903170695735635e-05,0.0005786467837435149,1.0004610501243356,0.0007831767199424699,0.0005647531907119131,0.0006736156949311568,0.00017694568149431288,0.0007746567735625004,0.0004105282883891187,0.0007734309225347309,0.0001968861770870387,0.0009544597686398837,0.0001722887300090692,0.0009015169671313299,0.00022391704551539627,0.00010450281221769342,0.0007676588417999384,0.0001602082711538635,0.000966444641076808,0.0009456048876827754,0.0005196134533966587,0.00013975158037011159,6.966971747141626e-05,0.00022685674615625272,8.881879001342218e-05,0.00010043999783842717,0.0004432415042906026,0.00041856984880724436
